owner_patch	source_path	target_path	bundle	locale	translation_id	translation_block
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_es.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_es.xtb	chromium_strings	es	7014174261166285193	"<translation id=""7014174261166285193"">Error de instalación</translation>"
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_es-419.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_es-419.xtb	chromium_strings	es-419	7014174261166285193	"<translation id=""7014174261166285193"">Error de instalación</translation>"
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_et.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_et.xtb	chromium_strings	et	7014174261166285193	"<translation id=""7014174261166285193"">Installimine ebaõnnestus.</translation>"
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_eu.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_eu.xtb	chromium_strings	eu	7014174261166285193	"<translation id=""7014174261166285193"">Ezin izan da instalatu.</translation>"
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_fa.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_fa.xtb	chromium_strings	fa	7014174261166285193	"<translation id=""7014174261166285193"">نصب انجام نشد.</translation>"
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_fi.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_fi.xtb	chromium_strings	fi	7014174261166285193	"<translation id=""7014174261166285193"">Asennus epäonnistui.</translation>"
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_fil.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_fil.xtb	chromium_strings	fil	7014174261166285193	"<translation id=""7014174261166285193"">Nabigo ang pag-install.</translation>"
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_fr.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_fr.xtb	chromium_strings	fr	7014174261166285193	"<translation id=""7014174261166285193"">Échec de l'installation</translation>"
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_fr-CA.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_fr-CA.xtb	chromium_strings	fr-CA	7014174261166285193	"<translation id=""7014174261166285193"">Échec de l'installation.</translation>"
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_gl.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_gl.xtb	chromium_strings	gl	7014174261166285193	"<translation id=""7014174261166285193"">Non se puido efectuar a instalación.</translation>"
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_gu.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_gu.xtb	chromium_strings	gu	7014174261166285193	"<translation id=""7014174261166285193"">ઇન્સ્ટોલેશન નિષ્ફળ થયું.</translation>"
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_hi.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_hi.xtb	chromium_strings	hi	7014174261166285193	"<translation id=""7014174261166285193"">स्थापना विफल.</translation>"
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_hr.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_hr.xtb	chromium_strings	hr	7014174261166285193	"<translation id=""7014174261166285193"">Instalacija nije uspjela.</translation>"
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_hu.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_hu.xtb	chromium_strings	hu	7014174261166285193	"<translation id=""7014174261166285193"">A telepítés nem sikerült.</translation>"
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_hy.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_hy.xtb	chromium_strings	hy	7014174261166285193	"<translation id=""7014174261166285193"">Տեղադրումը չհաջողվեց:</translation>"
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_id.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_id.xtb	chromium_strings	id	7014174261166285193	"<translation id=""7014174261166285193"">Pemasangan gagal.</translation>"
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_is.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_is.xtb	chromium_strings	is	7014174261166285193	"<translation id=""7014174261166285193"">Uppsetningin mistókst.</translation>"
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_it.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_it.xtb	chromium_strings	it	7014174261166285193	"<translation id=""7014174261166285193"">Installazione non riuscita.</translation>"
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_iw.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_iw.xtb	chromium_strings	iw	7014174261166285193	"<translation id=""7014174261166285193"">ההתקנה נכשלה.</translation>"
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_ja.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_ja.xtb	chromium_strings	ja	7014174261166285193	"<translation id=""7014174261166285193"">インストールできませんでした。</translation>"
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_ka.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_ka.xtb	chromium_strings	ka	7014174261166285193	"<translation id=""7014174261166285193"">ინსტალაცია ვერ მოხერხდა.</translation>"
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_kk.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_kk.xtb	chromium_strings	kk	7014174261166285193	"<translation id=""7014174261166285193"">Орнату сәтсіз аяқталды.</translation>"
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_km.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_km.xtb	chromium_strings	km	7014174261166285193	"<translation id=""7014174261166285193"">ការដំឡើងបានបរាជ័យ។</translation>"
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_kn.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_kn.xtb	chromium_strings	kn	7014174261166285193	"<translation id=""7014174261166285193"">ಸ್ಥಾಪನೆ ವಿಫಲವಾಗಿದೆ.</translation>"
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_ko.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_ko.xtb	chromium_strings	ko	7014174261166285193	"<translation id=""7014174261166285193"">설치에 실패했습니다.</translation>"
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_ky.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_ky.xtb	chromium_strings	ky	7014174261166285193	"<translation id=""7014174261166285193"">Орнотулбай калды.</translation>"
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_lo.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_lo.xtb	chromium_strings	lo	7014174261166285193	"<translation id=""7014174261166285193"">ການ​ຕິດ​ຕັ້ງ​ບໍ່ສໍາເລັດ.</translation>"
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_lt.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_lt.xtb	chromium_strings	lt	7014174261166285193	"<translation id=""7014174261166285193"">Nepavyko įdiegti.</translation>"
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_lv.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_lv.xtb	chromium_strings	lv	7014174261166285193	"<translation id=""7014174261166285193"">Instalēšana neizdevās.</translation>"
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_mk.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_mk.xtb	chromium_strings	mk	7014174261166285193	"<translation id=""7014174261166285193"">Инсталацијата не успеа.</translation>"
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_ml.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_ml.xtb	chromium_strings	ml	7014174261166285193	"<translation id=""7014174261166285193"">ഇന്‍സ്റ്റാളേഷന്‍ പരാജയപ്പെട്ടു.</translation>"
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_mn.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_mn.xtb	chromium_strings	mn	7014174261166285193	"<translation id=""7014174261166285193"">Суулгах ажиллагаа амжилтгүй боллоо.</translation>"
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_mr.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_mr.xtb	chromium_strings	mr	7014174261166285193	"<translation id=""7014174261166285193"">स्थापना अयशस्वी.</translation>"
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_ms.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_ms.xtb	chromium_strings	ms	7014174261166285193	"<translation id=""7014174261166285193"">Gagal pemasangan.</translation>"
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_my.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_my.xtb	chromium_strings	my	7014174261166285193	"<translation id=""7014174261166285193"">ထည့်သွင်းခြင်း မအောင်မြင်ပါ။</translation>"
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_ne.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_ne.xtb	chromium_strings	ne	7014174261166285193	"<translation id=""7014174261166285193"">स्थापना असफल भयो।</translation>"
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_nl.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_nl.xtb	chromium_strings	nl	7014174261166285193	"<translation id=""7014174261166285193"">Installatie mislukt.</translation>"
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_no.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_no.xtb	chromium_strings	no	7014174261166285193	"<translation id=""7014174261166285193"">Installeringen mislyktes.</translation>"
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_or.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_or.xtb	chromium_strings	or	7014174261166285193	"<translation id=""7014174261166285193"">ଇନ୍‍ଷ୍ଟଲ୍ କରିହେଲା ନାହିଁ</translation>"
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_pa.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_pa.xtb	chromium_strings	pa	7014174261166285193	"<translation id=""7014174261166285193"">ਇੰਸਟੌਲੇਸ਼ਨ ਅਸਫਲ।</translation>"
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_pl.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_pl.xtb	chromium_strings	pl	7014174261166285193	"<translation id=""7014174261166285193"">Instalacja nie powiodła się.</translation>"
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_pt-BR.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_pt-BR.xtb	chromium_strings	pt-BR	7014174261166285193	"<translation id=""7014174261166285193"">Falha na instalação.</translation>"
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_pt-PT.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_pt-PT.xtb	chromium_strings	pt-PT	7014174261166285193	"<translation id=""7014174261166285193"">A instalação falhou.</translation>"
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_ro.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_ro.xtb	chromium_strings	ro	7014174261166285193	"<translation id=""7014174261166285193"">Instalarea nu a reușit.</translation>"
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_ru.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_ru.xtb	chromium_strings	ru	7014174261166285193	"<translation id=""7014174261166285193"">Установка не выполнена.</translation>"
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_si.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_si.xtb	chromium_strings	si	7014174261166285193	"<translation id=""7014174261166285193"">ස්ථාපනය අසමත් විය.</translation>"
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_sk.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_sk.xtb	chromium_strings	sk	7014174261166285193	"<translation id=""7014174261166285193"">Inštalácia zlyhala.</translation>"
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_sl.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_sl.xtb	chromium_strings	sl	7014174261166285193	"<translation id=""7014174261166285193"">Namestitev ni uspela.</translation>"
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_sq.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_sq.xtb	chromium_strings	sq	7014174261166285193	"<translation id=""7014174261166285193"">Instalimi dështoi.</translation>"
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_sr.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_sr.xtb	chromium_strings	sr	7014174261166285193	"<translation id=""7014174261166285193"">Инсталација није успела.</translation>"
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_sr-Latn.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_sr-Latn.xtb	chromium_strings	sr-Latn	7014174261166285193	"<translation id=""7014174261166285193"">Instalacija nije uspela.</translation>"
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_sv.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_sv.xtb	chromium_strings	sv	7014174261166285193	"<translation id=""7014174261166285193"">Installationen misslyckades.</translation>"
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_sw.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_sw.xtb	chromium_strings	sw	7014174261166285193	"<translation id=""7014174261166285193"">Usakinishaji haukufaulu.</translation>"
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_ta.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_ta.xtb	chromium_strings	ta	7014174261166285193	"<translation id=""7014174261166285193"">நிறுவல் தோல்வியடைந்தது.</translation>"
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_te.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_te.xtb	chromium_strings	te	7014174261166285193	"<translation id=""7014174261166285193"">వ్యవస్థాపన విఫలమైంది.</translation>"
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_th.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_th.xtb	chromium_strings	th	7014174261166285193	"<translation id=""7014174261166285193"">การติดตั้งล้มเหลว</translation>"
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_tr.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_tr.xtb	chromium_strings	tr	7014174261166285193	"<translation id=""7014174261166285193"">Yükleme işlemi başarısız oldu.</translation>"
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_uk.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_uk.xtb	chromium_strings	uk	7014174261166285193	"<translation id=""7014174261166285193"">Помилка встановлення.</translation>"
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_ur.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_ur.xtb	chromium_strings	ur	7014174261166285193	"<translation id=""7014174261166285193"">انسٹالیشن ناکام ہو گیا۔</translation>"
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_uz.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_uz.xtb	chromium_strings	uz	7014174261166285193	"<translation id=""7014174261166285193"">O‘rnatish amali bajarilmadi.</translation>"
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_vi.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_vi.xtb	chromium_strings	vi	7014174261166285193	"<translation id=""7014174261166285193"">Cài đặt không thành công.</translation>"
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_zh-CN.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_zh-CN.xtb	chromium_strings	zh-CN	7014174261166285193	"<translation id=""7014174261166285193"">安装失败。</translation>"
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_zh-HK.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_zh-HK.xtb	chromium_strings	zh-HK	7014174261166285193	"<translation id=""7014174261166285193"">安裝失敗。</translation>"
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_zh-TW.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_zh-TW.xtb	chromium_strings	zh-TW	7014174261166285193	"<translation id=""7014174261166285193"">安裝失敗。</translation>"
other/mini_installer.patch	chromium-m150:chrome/app/resources/generated_resources_zu.xtb:IDS_INSTALL_FROM_DMG_ERROR_TITLE	chrome/app/resources/chromium_strings_zu.xtb	chromium_strings	zu	7014174261166285193	"<translation id=""7014174261166285193"">Ukufakwa kuhlulekile.</translation>"
other/add-boss-key.patch	reviewed-machine-translation:other/add-boss-key.patch	chrome/app/resources/generated_resources_af.xtb	generated_resources	af	2015490174335184303	"<translation id=""2015490174335184303"">Versteek of herstel blaaiervensters</translation>"
other/add-boss-key.patch	reviewed-machine-translation:other/add-boss-key.patch	chrome/app/resources/generated_resources_am.xtb	generated_resources	am	2015490174335184303	"<translation id=""2015490174335184303"">የአሳሽ መስኮቶችን ደብቅ ወይም እነበረበት መልስ</translation>"
other/add-boss-key.patch	reviewed-machine-translation:other/add-boss-key.patch	chrome/app/resources/generated_resources_ar.xtb	generated_resources	ar	2015490174335184303	"<translation id=""2015490174335184303"">إخفاء أو استعادة نوافذ المتصفح</translation>"
other/add-boss-key.patch	reviewed-machine-translation:other/add-boss-key.patch	chrome/app/resources/generated_resources_as.xtb	generated_resources	as	2015490174335184303	"<translation id=""2015490174335184303"">ব্ৰাউজাৰ উইণ্ড'সমূহ লুকুৱাওক বা পুনৰুদ্ধাৰ কৰক</translation>"
other/add-boss-key.patch	reviewed-machine-translation:other/add-boss-key.patch	chrome/app/resources/generated_resources_az.xtb	generated_resources	az	2015490174335184303	"<translation id=""2015490174335184303"">Brauzer pəncərələrini gizlədin və ya bərpa edin</translation>"
other/add-boss-key.patch	reviewed-machine-translation:other/add-boss-key.patch	chrome/app/resources/generated_resources_be.xtb	generated_resources	be	2015490174335184303	"<translation id=""2015490174335184303"">Схаваць або аднавіць вокны браўзера</translation>"
other/add-boss-key.patch	reviewed-machine-translation:other/add-boss-key.patch	chrome/app/resources/generated_resources_bg.xtb	generated_resources	bg	2015490174335184303	"<translation id=""2015490174335184303"">Скрийте или възстановете прозорците на браузъра</translation>"
other/add-boss-key.patch	reviewed-machine-translation:other/add-boss-key.patch	chrome/app/resources/generated_resources_bn.xtb	generated_resources	bn	2015490174335184303	"<translation id=""2015490174335184303"">ব্রাউজার উইন্ডো লুকান বা পুনরুদ্ধার করুন</translation>"
other/add-boss-key.patch	reviewed-machine-translation:other/add-boss-key.patch	chrome/app/resources/generated_resources_bs.xtb	generated_resources	bs	2015490174335184303	"<translation id=""2015490174335184303"">Sakrijte ili vratite prozore pretraživača</translation>"
other/add-boss-key.patch	reviewed-machine-translation:other/add-boss-key.patch	chrome/app/resources/generated_resources_ca.xtb	generated_resources	ca	2015490174335184303	"<translation id=""2015490174335184303"">Amaga o restaura les finestres del navegador</translation>"
other/add-boss-key.patch	reviewed-machine-translation:other/add-boss-key.patch	chrome/app/resources/generated_resources_cs.xtb	generated_resources	cs	2015490174335184303	"<translation id=""2015490174335184303"">Skryjte nebo obnovte okna prohlížeče</translation>"
other/add-boss-key.patch	reviewed-machine-translation:other/add-boss-key.patch	chrome/app/resources/generated_resources_cy.xtb	generated_resources	cy	2015490174335184303	"<translation id=""2015490174335184303"">Cuddio neu adfer ffenestri porwr</translation>"
other/add-boss-key.patch	reviewed-machine-translation:other/add-boss-key.patch	chrome/app/resources/generated_resources_da.xtb	generated_resources	da	2015490174335184303	"<translation id=""2015490174335184303"">Skjul eller gendan browservinduer</translation>"
other/add-boss-key.patch	reviewed-machine-translation:other/add-boss-key.patch	chrome/app/resources/generated_resources_de.xtb	generated_resources	de	2015490174335184303	"<translation id=""2015490174335184303"">Browserfenster ausblenden oder wiederherstellen</translation>"
other/add-boss-key.patch	reviewed-machine-translation:other/add-boss-key.patch	chrome/app/resources/generated_resources_el.xtb	generated_resources	el	2015490174335184303	"<translation id=""2015490174335184303"">Απόκρυψη ή επαναφορά των παραθύρων του προγράμματος περιήγησης</translation>"
other/add-boss-key.patch	reviewed-machine-translation:other/add-boss-key.patch	chrome/app/resources/generated_resources_en-GB.xtb	generated_resources	en-GB	2015490174335184303	"<translation id=""2015490174335184303"">Hide or restore browser windows</translation>"
other/add-boss-key.patch	reviewed-machine-translation:other/add-boss-key.patch	chrome/app/resources/generated_resources_es.xtb	generated_resources	es	2015490174335184303	"<translation id=""2015490174335184303"">Ocultar o restaurar ventanas del navegador</translation>"
other/add-boss-key.patch	reviewed-machine-translation:other/add-boss-key.patch	chrome/app/resources/generated_resources_es-419.xtb	generated_resources	es-419	2015490174335184303	"<translation id=""2015490174335184303"">Ocultar o restaurar ventanas del navegador</translation>"
other/add-boss-key.patch	reviewed-machine-translation:other/add-boss-key.patch	chrome/app/resources/generated_resources_et.xtb	generated_resources	et	2015490174335184303	"<translation id=""2015490174335184303"">Brauseriakende peitmine või taastamine</translation>"
other/add-boss-key.patch	reviewed-machine-translation:other/add-boss-key.patch	chrome/app/resources/generated_resources_eu.xtb	generated_resources	eu	2015490174335184303	"<translation id=""2015490174335184303"">Ezkutatu edo leheneratu arakatzailearen leihoak</translation>"
other/add-boss-key.patch	reviewed-machine-translation:other/add-boss-key.patch	chrome/app/resources/generated_resources_fa.xtb	generated_resources	fa	2015490174335184303	"<translation id=""2015490174335184303"">پنجره های مرورگر را مخفی یا بازیابی کنید</translation>"
other/add-boss-key.patch	reviewed-machine-translation:other/add-boss-key.patch	chrome/app/resources/generated_resources_fi.xtb	generated_resources	fi	2015490174335184303	"<translation id=""2015490174335184303"">Piilota tai palauta selainikkunat</translation>"
other/add-boss-key.patch	reviewed-machine-translation:other/add-boss-key.patch	chrome/app/resources/generated_resources_fil.xtb	generated_resources	fil	2015490174335184303	"<translation id=""2015490174335184303"">Itago o ibalik ang mga window ng browser</translation>"
other/add-boss-key.patch	reviewed-machine-translation:other/add-boss-key.patch	chrome/app/resources/generated_resources_fr.xtb	generated_resources	fr	2015490174335184303	"<translation id=""2015490174335184303"">Masquer ou restaurer les fenêtres du navigateur</translation>"
other/add-boss-key.patch	reviewed-machine-translation:other/add-boss-key.patch	chrome/app/resources/generated_resources_fr-CA.xtb	generated_resources	fr-CA	2015490174335184303	"<translation id=""2015490174335184303"">Masquer ou restaurer les fenêtres du navigateur</translation>"
other/add-boss-key.patch	reviewed-machine-translation:other/add-boss-key.patch	chrome/app/resources/generated_resources_gl.xtb	generated_resources	gl	2015490174335184303	"<translation id=""2015490174335184303"">Ocultar ou restaurar as fiestras do navegador</translation>"
other/add-boss-key.patch	reviewed-machine-translation:other/add-boss-key.patch	chrome/app/resources/generated_resources_gu.xtb	generated_resources	gu	2015490174335184303	"<translation id=""2015490174335184303"">બ્રાઉઝર વિન્ડો છુપાવો અથવા પુનઃસ્થાપિત કરો</translation>"
other/add-boss-key.patch	reviewed-machine-translation:other/add-boss-key.patch	chrome/app/resources/generated_resources_hi.xtb	generated_resources	hi	2015490174335184303	"<translation id=""2015490174335184303"">ब्राउज़र विंडो छुपाएं या पुनर्स्थापित करें</translation>"
other/add-boss-key.patch	reviewed-machine-translation:other/add-boss-key.patch	chrome/app/resources/generated_resources_hr.xtb	generated_resources	hr	2015490174335184303	"<translation id=""2015490174335184303"">Sakrijte ili vratite prozore preglednika</translation>"
other/add-boss-key.patch	reviewed-machine-translation:other/add-boss-key.patch	chrome/app/resources/generated_resources_hu.xtb	generated_resources	hu	2015490174335184303	"<translation id=""2015490174335184303"">Böngészőablak elrejtése vagy visszaállítása</translation>"
other/add-boss-key.patch	reviewed-machine-translation:other/add-boss-key.patch	chrome/app/resources/generated_resources_hy.xtb	generated_resources	hy	2015490174335184303	"<translation id=""2015490174335184303"">Թաքցնել կամ վերականգնել բրաուզերի պատուհանները</translation>"
other/add-boss-key.patch	reviewed-machine-translation:other/add-boss-key.patch	chrome/app/resources/generated_resources_id.xtb	generated_resources	id	2015490174335184303	"<translation id=""2015490174335184303"">Sembunyikan atau pulihkan jendela browser</translation>"
other/add-boss-key.patch	reviewed-machine-translation:other/add-boss-key.patch	chrome/app/resources/generated_resources_is.xtb	generated_resources	is	2015490174335184303	"<translation id=""2015490174335184303"">Fela eða endurheimta vafraglugga</translation>"
other/add-boss-key.patch	reviewed-machine-translation:other/add-boss-key.patch	chrome/app/resources/generated_resources_it.xtb	generated_resources	it	2015490174335184303	"<translation id=""2015490174335184303"">Nascondere o ripristinare le finestre del browser</translation>"
other/add-boss-key.patch	reviewed-machine-translation:other/add-boss-key.patch	chrome/app/resources/generated_resources_iw.xtb	generated_resources	iw	2015490174335184303	"<translation id=""2015490174335184303"">הסתר או שחזר חלונות דפדפן</translation>"
other/add-boss-key.patch	reviewed-machine-translation:other/add-boss-key.patch	chrome/app/resources/generated_resources_ja.xtb	generated_resources	ja	2015490174335184303	"<translation id=""2015490174335184303"">ブラウザウィンドウを非表示または復元する</translation>"
other/add-boss-key.patch	reviewed-machine-translation:other/add-boss-key.patch	chrome/app/resources/generated_resources_ka.xtb	generated_resources	ka	2015490174335184303	"<translation id=""2015490174335184303"">ბრაუზერის ფანჯრების დამალვა ან აღდგენა</translation>"
